booth_seq,booth_name,booth_number,booth_type,booth_url,booth_id,game_index_in_booth,game_title,game_description,game_price,game_player,game_play_time,game_target_age,game_tags,game_publisher,game_url,game_source_section
875,やほまる水産,土曜 - M026,一般土曜,https://gamemarket.jp/booth/5220,5220,5,[ONEMOREP（ワンモレップ）],「ジムトレーナー」×「ダイス」×「チキンレース」,"¥5,000",2-4,30-45,10歳〜,"対戦, 現代",やほまる水産,https://gamemarket.jp/game/188598,新着ゲーム
876,PORCUBE,土曜 - M027,一般土曜,https://gamemarket.jp/booth/6044,6044,1,[SCLAMBLE（スクランブル）],,"¥2,500",3-6,15-30,6歳〜,"対戦, 自然",PORCUBE（ポルキューブ）,https://gamemarket.jp/game/188742,新着ゲーム
876,PORCUBE,土曜 - M027,一般土曜,https://gamemarket.jp/booth/6044,6044,2,[OUTBAAAN!（アウトバーーン！）],,"¥2,000",2-4,15-30,8歳〜,"対戦, その他",PORCUBE（ポルキューブ）,https://gamemarket.jp/game/186731,新着ゲーム
877,DcraftStudio,土曜 - M028,一般土曜,https://gamemarket.jp/booth/6834,6834,1,[家紋ComeOn！],,"¥2,000",3-4,15-60,8歳〜,"対戦, その他",DcraftStudio,https://gamemarket.jp/game/188863,新着ゲーム
878,#サケバト,土曜 - M029,一般土曜,https://gamemarket.jp/booth/5886,5886,1,[#サケじゃん],負けたら一杯!?飲み会が盛り上がるカードゲーム,"¥1,000",2-8,1-3,20歳〜,"対戦, その他",#サケバト,https://gamemarket.jp/game/188914,新着ゲーム
878,#サケバト,土曜 - M029,一般土曜,https://gamemarket.jp/booth/5886,5886,2,[#サケバト],負けたら一杯!?飲み会が盛り上がるカードゲーム,"¥1,000",2-8,1-3,8歳〜,"対戦, その他",#サケバト,https://gamemarket.jp/game/187594,新着ゲーム
879,グループ乾坤一擲,土曜 - M030,一般土曜,https://gamemarket.jp/booth/1207,1207,1,[Ａ課長の挑戦Ｒ（リターンズ）],,"¥1,500",1-4,30-120,10歳〜,,グループ乾坤一擲,https://gamemarket.jp/game/19655,新着ゲーム
882,ごらく趣造,土曜 - M033,一般土曜,https://gamemarket.jp/booth/3676,3676,1,[巻物取りっく],極秘情報が書かれた巻物を回収しよう！,"¥3,000",2-5,15-30,8歳〜,"対戦, その他",ごらく趣造,https://gamemarket.jp/game/187781,新着ゲーム
882,ごらく趣造,土曜 - M033,一般土曜,https://gamemarket.jp/booth/3676,3676,2,[Take That Toy! そのオモチャちょうだい！],１ラウンドで勝負が付く、コレクションとバーストありのトリックテイキング！,"¥1,500",3-5,10-15,8歳〜,"対戦, その他",ごらく趣造,https://gamemarket.jp/game/184014,新着ゲーム
882,ごらく趣造,土曜 - M033,一般土曜,https://gamemarket.jp/booth/3676,3676,3,[ロケットパンチ],ロボットバトルに勝利してベルトを勝ち取れ！,"¥2,500",3-5,15-20,8歳〜,"対戦, ロボット",ごらく趣造,https://gamemarket.jp/game/182916,新着ゲーム
882,ごらく趣造,土曜 - M033,一般土曜,https://gamemarket.jp/booth/3676,3676,4,[Don't Match ドントマッチ],出せるのは「一致しない」カードだけ！手札は５枚しかないのに、次第に出せなくなっていく…！？,"¥2,500",2-5,15-20,8歳〜,,ごらく趣造,https://gamemarket.jp/game/181771,新着ゲーム
882,ごらく趣造,土曜 - M033,一般土曜,https://gamemarket.jp/booth/3676,3676,5,[コルドロン１５～魔女の大釜～（第二版）],素材を集め、大釜で煮込み、より良い薬を作るのだ！,"¥2,000",2-5,15-20,8歳〜,"対戦, ファンタジー",ごらく趣造,https://gamemarket.jp/game/180662,新着ゲーム
882,ごらく趣造,土曜 - M033,一般土曜,https://gamemarket.jp/booth/3676,3676,6,[BITTAKE ビットテイク],勝ち取るために残すか、それともビットに使うか,"¥2,000",3-5,15-20,8歳〜,"対戦, テーマ無し",ごらく趣造,https://gamemarket.jp/game/180660,新着ゲーム
882,ごらく趣造,土曜 - M033,一般土曜,https://gamemarket.jp/booth/3676,3676,7,[コルドロン１５～魔女の大釜～],２～５人用のトリックテイキング,"¥2,000",2-5,15-20,8歳〜,ファンタジー,ごらく趣造,https://gamemarket.jp/game/178602,ゲーム一覧
882,ごらく趣造,土曜 - M033,一般土曜,https://gamemarket.jp/booth/3676,3676,8,[秘密のオークションハウス],オーナーの要望に答えるために、バイヤーとしてオークションに参加しよう,"¥2,800",3-5,15-20,8歳〜,"対戦, 現代",ごらく趣造,https://gamemarket.jp/game/177482,ゲーム一覧
883,不飽和世界,土曜 - M034,一般土曜,https://gamemarket.jp/booth/5126,5126,1,[黄昏廻路 Twilight Circle],異界に迷い込んだ３人の迷子と怪物の鬼ごっこゲーム。迷子は怪物に捕まる前に異界から脱出することができるのか？,"¥2,000",2-4,30-60,14歳〜,"チーム戦, ホラー",不飽和世界,https://gamemarket.jp/game/188744,新着ゲーム
883,不飽和世界,土曜 - M034,一般土曜,https://gamemarket.jp/booth/5126,5126,2,[３つの扉〜モンティホール問題〜],モンティホール問題をテーマとしたババ抜き系ゲーム。カードを選びなおす？そのまま引く？,"¥1,000",3-5,10-15,8歳〜,"対戦, 現代",不飽和世界,https://gamemarket.jp/game/186507,新着ゲーム
883,不飽和世界,土曜 - M034,一般土曜,https://gamemarket.jp/booth/5126,5126,3,[serial experimental Avatar],手札の裏を推理して、相手より早く自分の見えないゴールを目指そう,"¥4,000",2,30-60,12歳〜,"対戦, SF",不飽和世界,https://gamemarket.jp/game/186176,新着ゲーム
883,不飽和世界,土曜 - M034,一般土曜,https://gamemarket.jp/booth/5126,5126,4,[推しに願いを],動く歯車を渡り願いの結晶を届けよう,"¥5,000",3-4,90-120,10歳〜,"対戦, スチームパンク",不飽和世界,https://gamemarket.jp/game/184158,新着ゲーム
883,不飽和世界,土曜 - M034,一般土曜,https://gamemarket.jp/booth/5126,5126,5,[トリテ人狼],マストフォローで人狼を探して追放,"¥1,000",4,10-20,10歳〜,"チーム戦, ファンタジー",不飽和世界,https://gamemarket.jp/game/181713,新着ゲーム
884,Laro Games,土曜 - M035,一般土曜,https://gamemarket.jp/booth/6837,6837,1,[Tricks of the Engkantos],エンカントの力を操り、トリックを勝ち取れ！,"¥3,000",4-5,20-30,10歳〜,,Laro Games,https://gamemarket.jp/game/188845,新着ゲーム
884,Laro Games,土曜 - M035,一般土曜,https://gamemarket.jp/booth/6837,6837,2,[Koi Breeders],価値ある鯉を集め、自慢の一匹を披露し、残りの鯉を売りさばこう！,"¥5,500",3-4,30-45,8歳〜,,Laro Games,https://gamemarket.jp/game/188844,新着ゲーム
885,ぽかさん,土曜 - M036,一般土曜,https://gamemarket.jp/booth/6838,6838,1,[Shadow Hint ],あてたい！あてられたくない！正体隠匿系ワードゲーム,"¥1,500",4-6,5-10,15歳〜,"対戦, その他",ぽかさん,https://gamemarket.jp/game/188943,新着ゲーム
886,ゲームさむおど,土曜 - M037,一般土曜,https://gamemarket.jp/booth/6710,6710,1,[名撃転生],死にかけのコマがまさかの転生！？ 逆転の一手があるスライドパズルxアブストラクトゲーム！！,"¥1,500",2,5-20,8歳〜,"対戦, 転生",ゲームさむおど,https://gamemarket.jp/game/187588,新着ゲーム
887,テラミ部,土曜 - M038,一般土曜,https://gamemarket.jp/booth/6839,6839,1,[テラミスティカのとびら],初心者も上級者も！テラミスティカ非公式ファンブック！基礎攻略からお楽しみ企画まで盛りだくさん！,"¥1,500",1,30-180,12歳〜,ファンタジー,テラミ部,https://gamemarket.jp/game/188987,新着ゲーム
888,空理計画,土曜 - M039,一般土曜,https://gamemarket.jp/booth/1882,1882,1,[七元牌],数と戯れる架空伝統カードゲーム,"¥1,500",2-4,30-30,12歳〜,"対戦, ファンタジー",空理計画,https://gamemarket.jp/game/188357,新着ゲーム
888,空理計画,土曜 - M039,一般土曜,https://gamemarket.jp/booth/1882,1882,2,[ベクトロン],星を渡る跳躍ボードゲーム,"¥2,500",2-4,30-45,12歳〜,"対戦, ロボット",空理計画,https://gamemarket.jp/game/186702,新着ゲーム
888,空理計画,土曜 - M039,一般土曜,https://gamemarket.jp/booth/1882,1882,3,[ゲマトン],魔術的計算術で数を集め、強力な魔方陣を作ろう,"¥2,800",2-4,45-45,12歳〜,"対戦, ファンタジー",空理計画,https://gamemarket.jp/game/185530,新着ゲーム
888,空理計画,土曜 - M039,一般土曜,https://gamemarket.jp/booth/1882,1882,4,[ニイドファイヤ],内燃少女、剣戟,"¥2,000",2-4,60-60,12歳〜,"対戦, 神話",空理計画,https://gamemarket.jp/game/184771,新着ゲーム
888,空理計画,土曜 - M039,一般土曜,https://gamemarket.jp/booth/1882,1882,5,[デルタクル],慣性の法則を利用した、すごろく×セットコレクション！,"¥2,800",2-4,30-30,12歳〜,"対戦, ファンタジー",空理計画,https://gamemarket.jp/game/183302,新着ゲーム
888,空理計画,土曜 - M039,一般土曜,https://gamemarket.jp/booth/1882,1882,6,[つきのうてな],輝きを集める協力型パズルゲーム,"¥2,800",1-4,60-60,12歳〜,"協力, ファンタジー",空理計画,https://gamemarket.jp/game/181809,新着ゲーム
888,空理計画,土曜 - M039,一般土曜,https://gamemarket.jp/booth/1882,1882,7,[ガーランドランド],遊歩しましょう、花輪の園を！,"¥1,000",2-4,15-15,10歳〜,"対戦, ファンタジー",空理計画,https://gamemarket.jp/game/181511,ゲーム一覧
888,空理計画,土曜 - M039,一般土曜,https://gamemarket.jp/booth/1882,1882,8,[イーストルーン],文字《ルーン》の魔力を操る玉座争奪《いすとり》カードゲーム,"¥1,500",2-4,15-15,12歳〜,"対戦, ファンタジー",空理計画,https://gamemarket.jp/game/180173,ゲーム一覧
888,空理計画,土曜 - M039,一般土曜,https://gamemarket.jp/booth/1882,1882,9,[遊星姉妹],私の姉妹に あの子が欲しい,"¥2,000",2-4,30-30,12歳〜,"対戦, ファンタジー",空理計画,https://gamemarket.jp/game/179451,ゲーム一覧
888,空理計画,土曜 - M039,一般土曜,https://gamemarket.jp/booth/1882,1882,10,[太陽の子供たち],魔力を持った子供を指揮し、幽霊退治の腕比べ,"¥2,500",1-2,20-30,12歳〜,"対戦, ファンタジー",空理計画,https://gamemarket.jp/game/178145,ゲーム一覧
888,空理計画,土曜 - M039,一般土曜,https://gamemarket.jp/booth/1882,1882,11,[ノアロン],,"¥1,000",2,20-30,12歳〜,,空理計画,https://gamemarket.jp/game/133763,ゲーム一覧
888,空理計画,土曜 - M039,一般土曜,https://gamemarket.jp/booth/1882,1882,12,[金の砦],,"¥1,500",1,15-20,12歳〜,,空理計画,https://gamemarket.jp/game/132947,ゲーム一覧
888,空理計画,土曜 - M039,一般土曜,https://gamemarket.jp/booth/1882,1882,13,[アリスアセンブル【Alice Assemble】],,"¥1,800",2-4,20-30,12歳〜,,空理計画,https://gamemarket.jp/game/106863,ゲーム一覧
888,空理計画,土曜 - M039,一般土曜,https://gamemarket.jp/booth/1882,1882,14,[Deck Defence],,¥500,1,10-15,10歳〜,,空理計画,https://gamemarket.jp/game/94105,ゲーム一覧
888,空理計画,土曜 - M039,一般土曜,https://gamemarket.jp/booth/1882,1882,15,[箱庭の国 第三版],,"¥3,000",2,10-30,10歳〜,,空理計画,https://gamemarket.jp/game/91481,ゲーム一覧
888,空理計画,土曜 - M039,一般土曜,https://gamemarket.jp/booth/1882,1882,16,[かくされた部屋 Hidden Rooms],,"¥2,000",1,10-20,12歳〜,,空理計画,https://gamemarket.jp/game/70457,ゲーム一覧
888,空理計画,土曜 - M039,一般土曜,https://gamemarket.jp/booth/1882,1882,17,[愚者の園 Fool`s Field],,"¥1,500",2,30-30,12歳〜,,空理計画,https://gamemarket.jp/game/70455,ゲーム一覧
888,空理計画,土曜 - M039,一般土曜,https://gamemarket.jp/booth/1882,1882,18,[ヘラティ Herati],,"¥1,500",1-4,5-20,10歳〜,,空理計画,https://gamemarket.jp/game/53333,ゲーム一覧
888,空理計画,土曜 - M039,一般土曜,https://gamemarket.jp/booth/1882,1882,19,[箱庭の国],,"¥2,000",2,10-20,12歳〜,,空理計画,https://gamemarket.jp/game/23729,ゲーム一覧
889,MICHIKUSA Works,土曜 - M040,一般土曜,https://gamemarket.jp/booth/6840,6840,1,[アリ♪アリかも？アリえない!? ～ みちのえきの未知グルメ ～],人気商品を作ってNo.1みちのえきを目指せ！,"¥2,700",2-4,10-20,10歳〜,"対戦, ファンタジー",MICHIKUSA Works,https://gamemarket.jp/game/188997,新着ゲーム
890,ShowHouse Games,土曜 - M041,一般土曜,https://gamemarket.jp/booth/2356,2356,1,[フォーキャスト（FOURCAST）],たった1枚の隠しカードで戦局を覆し、みごとな演技で相手を騙す、スリリングなブラフカードゲーム！,"¥1,800",2-6,10-20,8歳〜,"対戦, テーマ無し",ShowHouse Games,https://gamemarket.jp/game/188809,新着ゲーム
890,ShowHouse Games,土曜 - M041,一般土曜,https://gamemarket.jp/booth/2356,2356,2,[モンスターヌキ（MonsterNuki）],人形に変わったモンスターたちが脱走しました！ペアを揃えて無事に捕獲してください！,"¥1,800",2-5,10-20,8歳〜,"対戦, ミステリー",ShowHouse Games,https://gamemarket.jp/game/187815,新着ゲーム
890,ShowHouse Games,土曜 - M041,一般土曜,https://gamemarket.jp/booth/2356,2356,3,[オクト＆ロール（OCTO ROLL）],欲張ればペナルティ！ スリル満点のロール&ライトゲーム！,"¥2,000",2-7,10-20,8歳〜,"対戦, テーマ無し",ShowHouse Games,https://gamemarket.jp/game/186354,新着ゲーム
890,ShowHouse Games,土曜 - M041,一般土曜,https://gamemarket.jp/booth/2356,2356,4,[クインテス（QUINTESS）],ドーパミンたっぷりのブラフ予測ゲーム！,"¥1,500",2-5,10-20,8歳〜,"対戦, テーマ無し",ShowHouse Games,https://gamemarket.jp/game/186353,新着ゲーム
890,ShowHouse Games,土曜 - M041,一般土曜,https://gamemarket.jp/booth/2356,2356,5,[ナニ・ダンジョン -深淵迷宮-（NANI DUNGOUN -Abyssal Labyrinth- ）],既存の1人用ゲームにさまざまな冒険者が加わりました。 一緒にダンジョンを攻略してみましょう！,¥800,1-4,20-30,6歳〜,"協力, ファンタジー",ShowHouseGames,https://gamemarket.jp/game/185193,新着ゲーム
890,ShowHouse Games,土曜 - M041,一般土曜,https://gamemarket.jp/booth/2356,2356,6,[ナニ・ダンジョン（NANI DUNGOUN）],ダンジョンクリアに必要なのは、 適切な判断力と強力な運！ 両方を捕まえられるか 試してみましょう！,"¥2,000",1,10-20,6歳〜,"協力, ファンタジー",Showhouse Games,https://gamemarket.jp/game/184078,新着ゲーム
890,ShowHouse Games,土曜 - M041,一般土曜,https://gamemarket.jp/booth/2356,2356,7,[アイダ（AIDA）],2 つの数字の間の距離を合わせる簡単なゲームです。,¥0,3-10,1-10,5歳〜,"対戦, テーマ無し",ShowHouse Games,https://gamemarket.jp/game/183220,ゲーム一覧
